"","playerID","age_season","total_games","prev_year_games"
"3545","perdoge01",21,11,NA
"3546","perdoge01",22,148,11
"3547","perdoge01",23,144,148
"3548","pereiev01",22,27,NA
"3549","perezca02",24,86,NA
"3550","perezca02",25,87,86
"3551","perezca02",26,11,87
"3552","perezca02",27,28,11
"3553","perezca02",32,64,28
"3554","perezca03",25,7,NA
"3555","perezca03",26,27,7
"3556","perezeu01",25,47,NA
"3557","perezhe01",24,112,NA
"3558","perezhe01",25,123,112
"3559","perezhe01",26,135,123
"3560","perezhe01",27,129,135
"3561","perezhe01",28,88,129
"3562","perezhe01",30,8,88
"3563","perezjo01",22,1,NA
"3564","perezju02",28,22,NA
"3565","perezmi03",25,24,NA
"3566","perezmi03",26,22,24
"3567","perezmi03",28,70,22
"3568","perezmi03",29,45,70
"3569","perezmi03",30,3,45
"3570","perezro02",26,70,NA
"3571","perezro02",27,61,70
"3572","perezro02",28,73,61
"3573","perezro02",29,62,73
"3574","perezro02",30,119,62
"3575","perezro02",32,44,119
"3576","perezro02",33,21,44
"3577","perezro02",34,5,21
"3578","perezsa02",25,142,NA
"3579","perezsa02",26,139,142
"3580","perezsa02",27,129,139
"3581","perezsa02",28,129,129
"3582","perezsa02",31,161,129
"3583","perezsa02",32,114,161
"3584","perezsa02",33,140,114
"3585","perezye01",25,12,NA
"3586","perkibl01",26,67,NA
"3587","perkica01",26,42,NA
"3588","peterdj01",25,70,NA
"3589","peterdu01",23,2,NA
"3590","peterdu01",24,17,2
"3591","peterja01",25,152,NA
"3592","peterja01",26,115,152
"3593","peterja01",27,89,115
"3594","peterja01",28,95,89
"3595","peterja01",29,29,95
"3596","peterja01",31,92,29
"3597","peterja01",32,111,92
"3598","peterja01",33,131,111
"3599","petersh01",27,93,NA
"3600","petersh01",29,30,93
"3601","petitgr01",30,20,NA
"3602","petitgr01",31,89,20
"3603","petitgr01",33,26,89
"3604","phamth01",27,52,NA
"3605","phamth01",28,78,52
"3606","phamth01",29,128,78
"3607","phamth01",30,137,128
"3608","phamth01",31,145,137
"3609","phamth01",33,155,145
"3610","phamth01",34,144,155
"3611","phamth01",35,129,144
"3612","phegljo01",27,73,NA
"3613","phegljo01",28,24,73
"3614","phegljo01",29,57,24
"3615","phegljo01",30,39,57
"3616","phegljo01",31,106,39
"3617","phillbr01",34,148,NA
"3618","phillbr01",35,141,148
"3619","phillbr01",36,144,141
"3620","phillbr01",37,9,144
"3621","phillbr02",23,37,NA
"3622","phillbr02",24,51,37
"3623","phillbr02",25,30,51
"3624","phillbr02",27,117,30
"3625","phillbr02",28,80,117
"3626","phillbr02",29,38,80
"3627","pierzaj01",38,113,NA
"3628","pierzaj01",39,81,113
"3629","pillake01",26,159,NA
"3630","pillake01",27,146,159
"3631","pillake01",28,154,146
"3632","pillake01",29,142,154
"3633","pillake01",30,161,142
"3634","pillake01",32,123,161
"3635","pillake01",33,4,123
"3636","pillake01",34,81,4
"3637","pinama01",29,33,NA
"3638","pinama01",30,107,33
"3639","pinama01",31,98,107
"3640","pinama01",32,76,98
"3641","pinama01",34,75,76
"3642","pinama01",35,5,75
"3643","pinama01",36,4,5
"3644","pindech01",24,22,NA
"3645","pindech01",25,87,22
"3646","pindech01",26,110,87
"3647","pindech01",27,124,110
"3648","pindech01",29,75,124
"3649","pindech01",30,110,75
"3650","pinedis01",22,4,NA
"3651","pintojo01",27,6,NA
"3652","pintore02",25,25,NA
"3653","pintore02",26,37,25
"3654","pireljo01",25,37,NA
"3655","pireljo01",26,15,37
"3656","pireljo01",27,83,15
"3657","pireljo01",28,146,83
"3658","pireljo01",29,14,146
"3659","piscost01",24,63,NA
"3660","piscost01",25,153,63
"3661","piscost01",26,107,153
"3662","piscost01",27,151,107
"3663","piscost01",28,93,151
"3664","piscost01",30,72,93
"3665","piscost01",31,42,72
"3666","plaweke01",24,73,NA
"3667","plaweke01",25,48,73
"3668","plaweke01",26,35,48
"3669","plaweke01",27,79,35
"3670","plaweke01",28,57,79
"3671","plaweke01",30,63,57
"3672","plaweke01",31,62,63
"3673","plouftr01",29,152,NA
"3674","plouftr01",30,84,152
"3675","plouftr01",31,100,84
"3676","plouftr01",32,7,100
"3677","plummni01",25,14,NA
"3678","polangr01",23,153,NA
"3679","polangr01",24,144,153
"3680","polangr01",25,108,144
"3681","polangr01",26,130,108
"3682","polangr01",27,42,130
"3683","polangr01",29,107,42
"3684","polanjo01",21,4,NA
"3685","polanjo01",22,69,4
"3686","polanjo01",23,133,69
"3687","polanjo01",24,77,133
"3688","polanjo01",25,153,77
"3689","polanjo01",27,152,153
"3690","polanjo01",28,104,152
"3691","polanjo01",29,80,104
"3692","polloaj01",27,157,NA
"3693","polloaj01",28,12,157
"3694","polloaj01",29,112,12
"3695","polloaj01",30,113,112
"3696","polloaj01",31,86,113
"3697","polloaj01",33,117,86
"3698","polloaj01",34,138,117
"3699","polloaj01",35,54,138
"3700","pompeda01",22,34,NA
"3701","pompeda01",23,8,34
"3702","pompeda01",25,5,8
"3703","portelo01",27,11,NA
"3704","poseybu01",28,150,NA
"3705","poseybu01",29,146,150
"3706","poseybu01",30,140,146
"3707","poseybu01",31,105,140
"3708","poseybu01",32,114,105
"3709","poseybu01",34,113,114
"3710","powelbo02",24,52,NA
"3711","powelbo02",25,7,52
"3712","pozoyo01",24,21,NA
"3713","pradoma01",31,129,NA
"3714","pradoma01",32,153,129
"3715","pradoma01",33,37,153
"3716","pradoma01",34,54,37
"3717","pradoma01",35,104,54
"3718","prattni01",23,49,NA
"3719","prattni01",24,95,49
"3720","preslal01",29,8,NA
"3721","preslal01",30,50,8
"3722","preslal01",31,71,50
"3723","pridija01",31,6,NA
"3724","proctfo01",25,7,NA
"3725","profaju01",23,90,NA
"3726","profaju01",24,22,90
"3727","profaju01",25,146,22
"3728","profaju01",26,139,146
"3729","profaju01",28,137,139
"3730","profaju01",29,152,137
"3731","profaju01",30,125,152
"3732","puellce01",26,17,NA
"3733","puellce01",28,44,17
"3734","puigya01",24,79,NA
"3735","puigya01",25,104,79
"3736","puigya01",26,152,104
"3737","puigya01",27,125,152
"3738","puigya01",28,149,125
"3739","pujolal01",35,157,NA
"3740","pujolal01",36,152,157
"3741","pujolal01",37,149,152
"3742","pujolal01",38,117,149
"3743","pujolal01",39,131,117
"3744","pujolal01",41,109,131
"3745","pujolal01",42,108,109
"3746","quereju01",23,4,NA
"3747","quereju01",30,9,4
"3748","quinnro01",23,15,NA
"3749","quinnro01",25,49,15
"3750","quinnro01",26,42,49
"3751","quinnro01",28,28,42
"3752","quinnro01",29,44,28
"3753","quiroes01",30,14,NA
"3754","raburry01",34,81,NA
"3755","raburry01",35,113,81
"3756","raburry01",36,25,113
"3757","rafaece01",22,28,NA
"3758","raleica01",24,47,NA
"3759","raleica01",25,119,47
"3760","raleica01",26,145,119
"3761","raleylu01",26,33,NA
"3762","raleylu01",27,22,33
"3763","raleylu01",28,116,22
"3764","ramiral03",33,153,NA
"3765","ramiral03",34,145,153
"3766","ramirar01",37,137,NA
"3767","ramirha01",31,105,NA
"3768","ramirha01",32,147,105
"3769","ramirha01",33,133,147
"3770","ramirha01",34,44,133
"3771","ramirha01",35,16,44
"3772","ramirha02",24,119,NA
"3773","ramirha02",26,99,119
"3774","ramirha02",27,120,99
"3775","ramirha02",28,122,120
"3776","ramirjo01",22,97,NA
"3777","ramirjo01",23,152,97
"3778","ramirjo01",24,152,152
"3779","ramirjo01",25,157,152
"3780","ramirjo01",26,129,157
"3781","ramirjo01",28,152,129
"3782","ramirjo01",29,157,152
"3783","ramirjo01",30,156,157
"3784","ramoshe01",29,18,NA
"3785","ramoshe01",31,23,18
"3786","ramoshe02",22,9,NA
"3787","ramoshe02",23,25,9
"3788","ramoswi01",27,128,NA
"3789","ramoswi01",28,131,128
"3790","ramoswi01",29,64,131
"3791","ramoswi01",30,111,64
"3792","ramoswi01",31,141,111
"3793","ramoswi01",33,44,141
"3794","rasmuco01",28,137,NA
"3795","rasmuco01",29,107,137
"3796","rasmuco01",30,37,107
"3797","rasmuco01",31,18,37
"3798","ravelra01",27,29,NA
"3799","rayco01",26,1,NA
"3800","readra01",23,8,NA
"3801","readra01",25,6,8
"3802","realmjt01",24,126,NA
"3803","realmjt01",25,137,126
"3804","realmjt01",26,141,137
"3805","realmjt01",27,125,141
"3806","realmjt01",28,145,125
"3807","realmjt01",30,134,145
"3808","realmjt01",31,139,134
"3809","realmjt01",32,135,139
"3810","reckean01",31,32,NA
"3811","reckean01",32,33,32
"3812","reckean01",33,6,33
"3813","reddijo01",28,149,NA
"3814","reddijo01",29,115,149
"3815","reddijo01",30,134,115
"3816","reddijo01",31,134,134
"3817","reddijo01",32,141,134
"3818","reddijo01",34,53,141
"3819","reedaj01",23,45,NA
"3820","reedaj01",24,2,45
"3821","reedaj01",25,1,2
"3822","reedaj01",26,13,1
"3823","reedmi02",22,7,NA
"3824","reedmi02",23,8,7
"3825","reedmi02",25,7,8
"3826","reedmi02",26,4,7
"3827","reetzja01",25,2,NA
"3828","refsnro01",24,16,NA
"3829","refsnro01",25,58,16
"3830","refsnro01",26,52,58
"3831","refsnro01",27,40,52
"3832","refsnro01",30,51,40
"3833","refsnro01",31,57,51
"3834","refsnro01",32,89,57
"3835","reimono01",31,61,NA
"3836","reimono01",32,104,61
"3837","reinhja01",24,2,NA
"3838","reinhja01",25,21,2
"3839","reksza01",27,6,NA
"3840","reksza01",28,16,6
"3841","remilza01",29,54,NA
"3842","rendato01",25,32,NA
"3843","rendato01",27,1,32
"3844","rendoan01",25,80,NA
"3845","rendoan01",26,156,80
"3846","rendoan01",27,147,156
"3847","rendoan01",28,136,147
"3848","rendoan01",29,146,136
"3849","rendoan01",31,58,146
"3850","rendoan01",32,47,58
"3851","rendoan01",33,43,47
"3852","renfrhu01",24,11,NA
"3853","renfrhu01",25,122,11
"3854","renfrhu01",26,117,122
"3855","renfrhu01",27,140,117
"3856","renfrhu01",29,144,140
"3857","renfrhu01",30,125,144
"3858","renfrhu01",31,140,125
"3859","rengilu01",22,108,NA
"3860","rengilu01",24,54,108
"3861","rengilu01",25,127,54
"3862","rengilu01",26,126,127
"3863","reverbe01",27,152,NA
"3864","reverbe01",28,103,152
"3865","reverbe01",29,109,103
"3866","reyesfr01",22,87,NA
"3867","reyesfr01",23,150,87
"3868","reyesfr01",25,115,150
"3869","reyesfr01",26,117,115
"3870","reyesfr01",27,19,117
"3871","reyesjo01",32,116,NA
"3872","reyesjo01",33,60,116
"3873","reyesjo01",34,145,60
"3874","reyesjo01",35,109,145
"3875","reyespa01",24,18,NA
"3876","reyespa01",25,71,18
"3877","reyespa01",27,53,71
"3878","reyespa01",28,4,53
"3879","reyespa01",29,62,4
"3880","reyesvi01",23,100,NA
"3881","reyesvi01",24,69,100
"3882","reyesvi01",26,76,69
"3883","reyesvi01",27,92,76
"3884","reynobr01",24,134,NA
"3885","reynobr01",26,159,134
"3886","reynobr01",27,145,159
"3887","reynobr01",28,145,145
"3888","reynoma01",31,140,NA
"3889","reynoma01",32,118,140
"3890","reynoma01",33,148,118
"3891","reynoma01",34,85,148
"3892","reynoma01",35,77,85
"3893","reynoma03",25,47,NA
"3894","reynoma03",26,68,47
"3895","reynoma03",27,12,68
"3896","reynoma03",31,91,12
"3897","reynoma03",32,2,91
"3898","rickajo01",25,85,NA
"3899","rickajo01",26,111,85
"3900","rickajo01",27,79,111
"3901","rickajo01",28,68,79
"3902","riddljt01",25,70,NA
"3903","riddljt01",26,102,70
"3904","riddljt01",27,51,102
"3905","riddljt01",29,4,51
"3906","riddljt01",30,2,4
"3907","rileyau01",22,80,NA
"3908","rileyau01",24,160,80
"3909","rileyau01",25,159,160
"3910","rileyau01",26,159,159
"3911","riosal01",34,105,NA
"3912","riosed01",25,28,NA
"3913","riosed01",27,25,28
"3914","riosed01",28,27,25
"3915","riosed01",29,18,27
"3916","rivasal01",24,18,NA
"3917","rivasal01",25,101,18
"3918","rivasal01",26,48,101
"3919","rivaswe01",30,24,NA
"3920","riverem01",25,29,NA
"3921","riverem01",26,102,29
"3922","riverem01",27,86,102
"3923","riverre01",31,110,NA
"3924","riverre01",32,65,110
"3925","riverre01",33,74,65
"3926","riverre01",34,33,74
"3927","riverre01",35,9,33
"3928","riverre01",37,25,9
"3929","riverse01",22,17,NA
"3930","riverse01",23,17,17
"3931","rivertj01",27,33,NA
"3932","rivertj01",28,73,33
"3933","riverya01",23,7,NA
"3934","riverya01",24,35,7
"3935","riverya01",25,1,35
"3936","riverya01",26,111,1
"3937","riverya01",27,34,111
"3938","rizzoan01",25,160,NA
"3939","rizzoan01",26,155,160
"3940","rizzoan01",27,157,155
"3941","rizzoan01",28,152,157
"3942","rizzoan01",29,146,152
"3943","rizzoan01",31,140,146
"3944","rizzoan01",32,130,140
"3945","rizzoan01",33,99,130
"3946","roberda09",29,37,NA
"3947","roberda09",30,9,37
"3948","roberda09",31,32,9
"3949","roberda10",23,75,NA
"3950","roberda10",24,86,75
"3951","roberda10",25,73,86
"3952","roberda10",27,49,73
"3953","roberkr01",27,2,NA
"3954","roberlu01",23,68,NA
"3955","roberlu01",24,98,68
"3956","roberlu01",25,145,98
"3957","robinch03",27,25,NA
"3958","robincl01",30,125,NA
"3959","robincl01",31,104,125
"3960","robindr01",25,48,NA
"3961","robindr01",26,47,48
"3962","robindr01",27,5,47
"3963","robinsh01",30,82,NA
"3964","robinsh01",31,65,82
"3965","robinsh01",32,20,65
"3966","robinsh01",33,25,20
"3967","roblevi01",20,13,NA
"3968","roblevi01",21,21,13
"3969","roblevi01",22,155,21
"3970","roblevi01",24,107,155
"3971","roblevi01",25,132,107
"3972","roblevi01",26,36,132
"3973","robsoja01",26,4,NA
"3974","rocchbr01",22,23,NA
"3975","rodgebr02",22,25,NA
"3976","rodgebr02",24,102,25
"3977","rodgebr02",25,137,102
"3978","rodgebr02",26,46,137
"3979","rodrial01",39,151,NA
"3980","rodrial01",40,65,151
"3981","rodrien01",23,57,NA
"3982","rodrijo07",22,1,NA
"3983","rodriju01",21,132,NA
"3984","rodriju01",22,155,132
"3985","rodriro03",26,62,NA
"3986","rodriro03",27,84,62
"3987","rodrise01",30,139,NA
"3988","rodrise01",31,140,139
"3989","rodrise01",32,54,140
"3990","rodrise01",33,66,54
"3991","rodrise01",34,74,66
"3992","rogerja02",27,86,NA
"3993","rogerja02",28,23,86
"3994","rogerja03",24,35,NA
"3995","rogerja03",26,37,35
"3996","rogerja03",28,107,37
"3997","rojasjo01",25,41,NA
"3998","rojasjo01",27,139,41
"3999","rojasjo01",28,125,139
"4000","rojasjo01",29,103,125
"4001","rojasjo02",28,61,NA
"4002","rojasjo02",29,22,61
"4003","rojasjo03",22,59,NA
"4004","rojasmi02",26,60,NA
"4005","rojasmi02",27,123,60
"4006","rojasmi02",28,90,123
"4007","rojasmi02",29,153,90
"4008","rojasmi02",30,132,153
"4009","rojasmi02",32,132,132
"4010","rojasmi02",33,140,132
"4011","rojasmi02",34,121,140
"4012","rolliji01",36,144,NA
"4013","rolliji01",37,41,144
"4014","romakja01",29,12,NA
"4015","romerst01",26,13,NA
"4016","romerst01",27,9,13
"4017","rominan01",29,109,NA
"4018","rominan01",30,107,109
"4019","rominan01",31,122,107
"4020","rominan01",32,69,122
"4021","rominan01",35,25,69
"4022","rominau01",26,1,NA
"4023","rominau01",27,62,1
"4024","rominau01",28,80,62
"4025","rominau01",29,77,80
"4026","rominau01",30,71,77
"4027","rominau01",32,28,71
"4028","rominau01",33,51,28
"4029","rondojo02",22,8,NA
"4030","rondojo02",24,42,8
"4031","rondojo02",25,55,42
"4032","rondojo02",27,63,55
"4033","rookebr01",26,58,NA
"4034","rookebr01",27,16,58
"4035","rookebr01",28,137,16
"4036","rortvbe01",23,39,NA
"4037","rortvbe01",25,32,39
"4038","rosalad01",32,51,NA
"4039","rosalad01",33,105,51
"4040","rosalad01",34,105,105
"4041","rosalad01",35,13,105
"4042","rosaral01",29,20,NA
"4043","rosaral01",30,3,20
"4044","rosaram01",21,46,NA
"4045","rosaram01",22,154,46
"4046","rosaram01",23,157,154
"4047","rosaram01",25,141,157
"4048","rosaram01",26,153,141
"4049","rosaram01",27,142,153
"4050","rosared01",23,122,NA
"4051","rosared01",24,92,122
"4052","rosared01",25,151,92
"4053","rosared01",26,138,151
"4054","rosared01",27,137,138
"4055","rosared01",29,111,137
"4056","rosared01",30,80,111
"4057","rosared01",31,142,80
"4058","rosareg01",22,7,NA
"4059","rosareg01",23,11,7
"4060","rosarwi01",26,87,NA
"4061","rossco01",34,9,NA
"4062","rossda01",38,70,NA
"4063","rossda01",39,67,70
"4064","rossjo01",23,3,NA
"4065","rossjo01",24,6,3
"4066","ruary01",25,28,NA
"4067","ruary01",26,99,28
"4068","ruary01",27,63,99
"4069","ruary01",28,60,63
"4070","rufda01",28,106,NA
"4071","rufda01",29,43,106
"4072","rufda01",34,116,43
"4073","rufda01",35,117,116
"4074","rufda01",36,20,117
"4075","ruggiju01",33,57,NA
"4076","ruggiju01",34,9,57
"4077","ruggiju01",35,19,9
"4078","ruizca01",36,86,NA
"4079","ruizca01",37,62,86
"4080","ruizca01",38,52,62
"4081","ruizes01",23,17,NA
"4082","ruizes01",24,132,17
"4083","ruizke01",22,29,NA
"4084","ruizke01",23,112,29
"4085","ruizke01",24,136,112
"4086","ruizri01",22,5,NA
"4087","ruizri01",23,53,5
"4088","ruizri01",24,14,53
"4089","ruizri01",25,127,14
"4090","ruizri01",27,62,127
"4091","ruppca01",26,81,NA
"4092","ruppca01",27,105,81
"4093","ruppca01",28,88,105
"4094","russead02",21,142,NA
"4095","russead02",22,151,142
"4096","russead02",23,110,151
"4097","russead02",24,130,110
"4098","russead02",25,82,130
"4099","ruthebl01",26,16,NA
"4100","rutlejo01",26,39,NA
"4101","rutlejo01",27,28,39
"4102","rutlejo01",28,37,28
"4103","rutscad01",24,113,NA
"4104","rutscad01",25,154,113
"4105","ryanbr01",33,46,NA
"4106","ryanbr01",34,17,46
"4107","sabolbl01",25,110,NA
"4108","saladty01",25,68,NA
"4109","saladty01",26,93,68
"4110","saladty01",27,79,93
"4111","saladty01",28,58,79
"4112","saladty01",29,28,58
"4113","salazce01",27,13,NA
"4114","saltaja01",30,79,NA
"4115","saltaja01",31,92,79
"4116","saltaja01",32,10,92
"4117","saltaja01",33,5,10
"4118","sanchad01",26,34,NA
"4119","sanchad01",27,28,34
"4120","sanchad01",28,28,28
"4121","sanchad01",30,16,28
"4122","sanchal04",24,2,NA
"4123","sanchca01",23,120,NA
"4124","sanchca01",24,53,120
"4125","sanchca01",25,141,53
"4126","sanchca01",26,155,141
"4127","sanchca01",27,149,155
"4128","sanchca01",30,16,149
"4129","sanchga02",22,2,NA
"4130","sanchga02",23,53,2
"4131","sanchga02",24,122,53
"4132","sanchga02",25,89,122
"4133","sanchga02",26,106,89
"4134","sanchga02",28,117,106
"4135","sanchga02",29,128,117
"4136","sanchga02",30,75,128
"4137","sanchhe01",25,28,NA
"4138","sanchhe01",26,28,28
"4139","sanchhe01",27,75,28
"4140","sanchje02",23,64,NA
"4141","sanchje02",24,98,64
"4142","sanchje02",25,125,98
"4143","sanchto01",27,3,NA
"4144","sanchto01",29,1,3
"4145","sandopa01",28,126,NA
"4146","sandopa01",29,3,126
"4147","sandopa01",30,79,3
"4148","sandopa01",31,91,79
"4149","sandopa01",32,107,91
"4150","sandopa01",34,69,107
"4151","sandsdo01",26,3,NA
"4152","sandsje01",27,50,NA
"4153","sandsje01",28,24,50
"4154","sanomi01",22,80,NA
"4155","sanomi01",23,116,80
"4156","sanomi01",24,114,116
"4157","sanomi01",25,71,114
"4158","sanomi01",26,105,71
"4159","sanomi01",28,135,105
"4160","sanomi01",29,20,135
"4161","santaan02",22,13,NA
"4162","santaan02",23,33,13
"4163","santaan02",24,93,33
"4164","santaan02",26,110,93
"4165","santaan02",27,152,110
"4166","santaan02",28,153,152
"4167","santaca01",29,154,NA
"4168","santaca01",30,158,154
"4169","santaca01",31,154,158
"4170","santaca01",32,161,154
"4171","santaca01",33,158,161
"4172","santaca01",35,158,158
"4173","santaca01",36,131,158
"4174","santaca01",37,146,131
"4175","santada01",24,91,NA
"4176","santada01",25,75,91
"4177","santada01",26,82,75
"4178","santada01",27,15,82
"4179","santada01",28,130,15
"4180","santada01",30,38,130
"4181","santado01",22,52,NA
"4182","santado01",23,77,52
"4183","santado01",24,151,77
"4184","santado01",25,85,151
"4185","santado01",26,121,85
"4186","sardilu01",22,36,NA
"4187","sardilu01",23,65,36
"4188","sardilu01",24,28,65
"4189","sardilu01",25,8,28
"4190","saundmi01",28,9,NA
"4191","saundmi01",29,140,9
"4192","saundmi01",30,73,140
"4193","schafjo02",28,27,NA
"4194","schaflo01",28,69,NA
"4195","schaflo01",29,26,69
"4196","schanno01",21,29,NA
"4197","schebsc01",24,19,NA
"4198","schebsc01",25,82,19
"4199","schebsc01",26,141,82
"4200","schebsc01",27,107,141
"4201","schebsc01",28,30,107
"4202","schebsc01",30,14,30
"4203","schimry01",28,89,NA
"4204","schimry01",29,53,89
"4205","schimry01",30,5,53
"4206","schmica01",24,90,NA
"4207","schneda03",24,35,NA
"4208","schoojo01",23,86,NA
"4209","schoojo01",24,162,86
"4210","schoojo01",25,160,162
"4211","schoojo01",26,131,160
"4212","schoojo01",27,121,131
"4213","schoojo01",29,156,121
"4214","schoojo01",30,131,156
"4215","schoojo01",31,54,131
"4216","schroma01",26,51,NA
"4217","schroma01",27,12,51
"4218","schumsk01",35,131,NA
"4219","schwaky01",22,69,NA
"4220","schwaky01",23,2,69
"4221","schwaky01",24,129,2
"4222","schwaky01",25,137,129
"4223","schwaky01",26,155,137
"4224","schwaky01",28,113,155
"4225","schwaky01",29,155,113
"4226","schwaky01",30,160,155
"4227","schwifr01",27,6,NA
"4228","schwifr01",29,64,6
"4229","schwifr01",30,72,64
"4230","scrugxa01",27,17,NA
"4231","scrugxa01",28,24,17
"4232","seageco01",21,27,NA
"4233","seageco01",22,157,27
"4234","seageco01",23,145,157
"4235","seageco01",24,26,145
"4236","seageco01",25,134,26
"4237","seageco01",27,95,134
"4238","seageco01",28,151,95
"4239","seageco01",29,119,151
"4240","seageky01",27,161,NA
"4241","seageky01",28,158,161
"4242","seageky01",29,154,158
"4243","seageky01",30,155,154
"4244","seageky01",31,106,155
"4245","seageky01",33,159,106
"4246","seaglch01",27,1,NA
"4247","segedro01",27,40,NA
"4248","segedro01",28,13,40
"4249","segurje01",25,142,NA
"4250","segurje01",26,153,142
"4251","segurje01",27,125,153
"4252","segurje01",28,144,125
"4253","segurje01",29,144,144
"4254","segurje01",31,131,144
"4255","segurje01",32,98,131
"4256","segurje01",33,85,98
"4257","selskst01",26,24,NA
"4258","selskst01",27,8,24
"4259","semiema01",24,155,NA
"4260","semiema01",25,159,155
"4261","semiema01",26,85,159
"4262","semiema01",27,159,85
"4263","semiema01",28,162,159
"4264","semiema01",30,162,162
"4265","semiema01",31,161,162
"4266","semiema01",32,162,161
"4267","senzeni01",24,104,NA
"4268","senzeni01",26,36,104
"4269","senzeni01",27,110,36
"4270","senzeni01",28,104,110
"4271","servebr01",27,61,NA
"4272","servebr01",28,11,61
"4273","severpe01",21,2,NA
"4274","severpe01",22,16,2
"4275","severpe01",23,17,16
"4276","severpe01",24,70,17
"4277","severpe01",25,96,70
"4278","severpe01",27,113,96
"4279","severpe01",28,8,113
"4280","shaffri01",24,31,NA
"4281","shaffri01",25,20,31
"4282","shawch01",24,22,NA
"4283","shawch01",25,16,22
"4284","shawtr01",25,65,NA
"4285","shawtr01",26,145,65
"4286","shawtr01",27,144,145
"4287","shawtr01",28,152,144
"4288","shawtr01",29,86,152
"4289","shawtr01",31,84,86
"4290","shawtr01",32,7,84
"4291","sheetga01",25,54,NA
"4292","sheetga01",26,124,54
"4293","sheetga01",27,118,124
"4294","shewmbr01",25,2,NA
"4295","shortza01",26,61,NA
"4296","shortza01",27,6,61
"4297","shortza01",28,104,6
"4298","shuckja01",28,79,NA
"4299","shuckja01",29,79,79
"4300","shuckja01",31,70,79
"4301","shuckja01",32,26,70
"4302","sianimi01",22,9,NA
"4303","sianimi01",23,8,9
"4304","sierrma01",21,22,NA
"4305","sierrma01",22,54,22
"4306","sierrma01",23,15,54
"4307","sierrma01",25,123,15
"4308","sierrma01",26,45,123
"4309","sierrmo01",29,27,NA
"4310","simmoan01",25,147,NA
"4311","simmoan01",26,124,147
"4312","simmoan01",27,158,124
"4313","simmoan01",28,146,158
"4314","simmoan01",29,103,146
"4315","simmoan01",31,131,103
"4316","simmoan01",32,33,131
"4317","singljo02",23,19,NA
"4318","singljo02",31,36,19
"4319","sirijo01",25,21,NA
"4320","sirijo01",26,104,21
"4321","sirijo01",27,101,104
"4322","siscoch01",22,10,NA
"4323","siscoch01",23,63,10
"4324","siscoch01",24,59,63
"4325","siscoch01",26,28,59
"4326","sizemgr01",32,97,NA
"4327","skolema01",28,4,NA
"4328","skolema01",29,27,4
"4329","slateau01",24,34,NA
"4330","slateau01",25,74,34
"4331","slateau01",26,68,74
"4332","slateau01",28,128,68
"4333","slateau01",29,125,128
"4334","slateau01",30,89,125
"4335","smithca04",23,3,NA
"4336","smithca04",24,15,3
"4337","smithdo02",22,49,NA
"4338","smithdo02",23,56,49
"4339","smithdo02",24,89,56
"4340","smithdo02",26,145,89
"4341","smithdo02",27,58,145
"4342","smithdo02",28,153,58
"4343","smithdw02",24,12,NA
"4344","smithdw02",25,35,12
"4345","smithdw02",26,101,35
"4346","smithjo09",24,73,NA
"4347","smithjo09",25,90,73
"4348","smithke04",28,7,NA
"4349","smithke04",29,87,7
"4350","smithke04",30,52,87
"4351","smithke04",31,67,52
"4352","smithke04",33,33,67
"4353","smithke05",24,18,NA
"4354","smithke05",25,47,18
"4355","smithke05",26,49,47
"4356","smithma05",23,72,NA
"4357","smithma05",24,81,72
"4358","smithma05",25,141,81
"4359","smithma05",26,134,141
"4360","smithpa04",25,145,NA
"4361","smithpa04",26,75,145
"4362","smithpa04",27,69,75
"4363","smithse01",32,136,NA
"4364","smithse01",33,137,136
"4365","smithse01",34,111,137
"4366","smithty01",25,10,NA
"4367","smithwi05",24,54,NA
"4368","smithwi05",26,130,54
"4369","smithwi05",27,137,130
"4370","smithwi05",28,126,137
"4371","smoakju01",28,132,NA
"4372","smoakju01",29,126,132
"4373","smoakju01",30,158,126
"4374","smoakju01",31,147,158
"4375","smoakju01",32,121,147
"4376","smolija01",26,76,NA
"4377","smolija01",27,99,76
"4378","smolija01",28,16,99
"4379","smolija01",29,18,16
"4380","snidetr01",27,87,NA
"4381","snydebr03",29,37,NA
"4382","snydebr03",31,2,37
"4383","soderty01",21,45,NA
"4384","sogarer01",29,120,NA
"4385","sogarer01",31,94,120
"4386","sogarer01",32,55,94
"4387","sogarer01",33,110,55
"4388","sogarer01",35,73,110
"4389","solakni01",24,33,NA
"4390","solakni01",26,127,33
"4391","solakni01",27,35,127
"4392","solakni01",28,2,35
"4393","solando01",27,55,NA
"4394","solando01",28,9,55
"4395","solando01",31,81,9
"4396","solando01",33,101,81
"4397","solando01",34,80,101
"4398","solando01",35,134,80
"4399","solanjh01",29,7,NA
"4400","solarya01",27,152,NA
"4401","solarya01",28,109,152
"4402","solarya01",29,128,109
"4403","solarya01",30,122,128
"4404","solarya01",31,28,122
"4405","solerjo01",23,101,NA
"4406","solerjo01",24,86,101
"4407","solerjo01",25,35,86
"4408","solerjo01",26,61,35
"4409","solerjo01",27,162,61
"4410","solerjo01",29,149,162
"4411","solerjo01",30,72,149
"4412","solerjo01",31,137,72
"4413","sosaed01",22,3,NA
"4414","sosaed01",23,8,3
"4415","sosaed01",25,113,8
"4416","sosaed01",26,78,113
"4417","sosaed01",27,104,78
"4418","sosale01",22,11,NA
